ID;EDAD;TRABAJO;ESTADO_CIVIL;EDUCACION;INCUMPLIMIENTO;VIVIENDA;PRESTAMO;TIPO_CONTACTO;PERIODO_AFILIACION;CAMPANA;NRO_DIAS_CONTACTO;CONTACTOS_PREVIOS;RESULT_PREVIO;INGRESO;MONTO_DEUDA;Celular
4510;39;management;married;high.school;no;yes;yes;cellular;202405;10;999;0;nonexistent;1239.912486;24200.70478;940065776
4513;28;blue-collar;single;basic.4y;no;no;no;cellular;202405;7;999;0;nonexistent;1205.912486;28150.25108;909364079
4514;43;housemaid;married;basic.4y;no;unknown;unknown;cellular;202405;4;999;0;nonexistent;1264.912486;6471.028527;923488676
4515;27;admin.;married;high.school;no;yes;no;cellular;202405;2;999;0;nonexistent;1236.912486;11400.32118;906224632
4518;39;admin.;married;basic.6y;unknown;yes;yes;cellular;202405;1;999;0;nonexistent;1346.912486;31877.31349;975732443
4519;36;technician;divorced;university.degree;unknown;yes;no;cellular;202405;2;999;0;nonexistent;1552.912486;10296.17184;934017223
4520;43;services;married;high.school;no;no;no;cellular;202405;1;999;0;nonexistent;1500.912486;10942.4287;972779048
4521;55;technician;married;basic.9y;unknown;yes;yes;cellular;202405;1;999;0;nonexistent;1345.912486;6367.066583;953735680
4522;35;admin.;married;university.degree;no;no;no;cellular;202405;8;999;0;nonexistent;1228.912486;8554.269651;993413236
4523;27;blue-collar;married;basic.6y;unknown;unknown;unknown;cellular;202405;2;999;0;nonexistent;1300.912486;33346.76894;9580328143
4524;51;entrepreneur;married;basic.4y;no;no;no;cellular;202405;2;999;0;nonexistent;1371.912486;8247.185695;945062592
4525;34;housemaid;married;high.school;no;no;no;cellular;202405;2;999;0;nonexistent;1316.912486;21590.2876;994744251
4526;28;technician;married;professional.course;no;yes;no;cellular;202405;2;999;0;nonexistent;1413.912486;18670.19559;970005009
4527;50;blue-collar;married;basic.6y;unknown;no;no;cellular;202405;1;999;0;nonexistent;1462.912486;19095.7974;953430175
4528;26;blue-collar;married;basic.4y;no;yes;yes;cellular;202405;2;999;0;nonexistent;1217.912486;31337.84626;977859985
4529;50;admin.;married;basic.9y;unknown;yes;yes;cellular;202405;2;999;0;nonexistent;1193.912486;27541.11859;917562630
4530;52;blue-collar;married;basic.4y;unknown;no;no;cellular;202405;2;999;0;nonexistent;1316.912486;32688.31236;970097550
4532;45;admin.;married;high.school;no;no;no;cellular;202405;2;999;0;nonexistent;1370.912486;22632.50909;908490348
4533;37;blue-collar;married;unknown;no;no;no;cellular;202405;2;999;0;nonexistent;1378.912486;33521.01471;990402440
4537;31;technician;married;professional.course;no;yes;no;cellular;202405;2;999;0;nonexistent;1407.912486;11625.50663;987738543
4538;39;blue-collar;married;professional.course;unknown;no;no;cellular;202405;2;999;0;nonexistent;1373.912486;32076.11458;993829665
4541;27;technician;single;university.degree;no;yes;no;cellular;202405;2;999;0;nonexistent;1392.912486;14853.93159;949407572
4542;38;self-employed;single;university.degree;no;unknown;unknown;cellular;202405;3;999;0;nonexistent;1246.912486;10443.11077;993605613
4543;24;student;married;university.degree;no;no;no;cellular;202405;3;999;0;nonexistent;1506.912486;32248.46225;958288391
4544;36;services;married;high.school;no;no;no;cellular;202405;2;999;0;nonexistent;1477.912486;14153.61884;940688542
4545;44;admin.;married;basic.4y;unknown;yes;yes;cellular;202405;5;999;0;nonexistent;1454.912486;13272.80241;940150162
4546;33;blue-collar;single;basic.9y;no;no;no;cellular;202405;10;999;0;nonexistent;1218.912486;24659.22192;956445834
4547;30;technician;married;university.degree;no;no;no;cellular;202405;4;999;0;nonexistent;1445.912486;28149.77392;938146719
4548;28;self-employed;single;basic.9y;no;no;no;cellular;202405;3;999;0;nonexistent;1539.912486;7027.15429;990517471
4549;60;admin.;married;university.degree;unknown;no;no;cellular;202405;2;999;0;nonexistent;1327.912486;13300.80501;976247206
4550;38;technician;single;university.degree;no;yes;no;cellular;202405;12;999;0;nonexistent;1260.912486;29081.07167;921094262
4551;42;admin.;married;basic.9y;no;yes;yes;cellular;202405;2;999;0;nonexistent;1420.912486;31879.39482;910675353
4552;35;blue-collar;married;high.school;no;yes;yes;cellular;202405;2;999;0;nonexistent;1429.912486;30031.6742;908725314
4553;53;retired;married;high.school;unknown;no;no;cellular;202405;13;999;0;nonexistent;1221.912486;29998.50003;903100753
4554;24;admin.;single;high.school;no;no;no;cellular;202405;4;999;0;nonexistent;1570.912486;20160.85106;924759801
4555;35;admin.;divorced;university.degree;no;no;no;cellular;202405;3;999;0;nonexistent;1533.912486;26557.00475;936523859
4557;59;entrepreneur;married;university.degree;unknown;yes;yes;cellular;202405;3;999;0;nonexistent;1410.912486;20397.26443;984296798
4558;48;blue-collar;married;basic.4y;unknown;no;no;cellular;202405;4;999;0;nonexistent;1497.912486;33077.68849;973461764
4560;43;technician;married;unknown;no;yes;no;cellular;202405;2;999;0;nonexistent;1482.912486;11453.96704;971804840
4561;32;entrepreneur;married;basic.6y;no;no;no;cellular;202405;8;999;0;nonexistent;1532.912486;10329.12218;930438387
4562;27;blue-collar;married;basic.9y;no;yes;yes;cellular;202405;2;999;0;nonexistent;1382.912486;33211.32398;934934279
4563;34;management;single;basic.9y;no;no;no;cellular;202405;3;999;0;nonexistent;1375.912486;32035.30163;921773839
4564;31;blue-collar;divorced;professional.course;no;yes;no;cellular;202405;7;999;0;nonexistent;1481.912486;17774.26104;936879408
4565;37;unemployed;married;high.school;no;no;no;cellular;202405;3;999;0;nonexistent;1489.912486;21071.79109;997960408
4566;29;services;married;high.school;no;no;no;cellular;202405;2;999;0;nonexistent;1570.912486;16205.57258;925536717
4567;35;technician;married;university.degree;no;yes;no;cellular;202405;2;999;0;nonexistent;1371.912486;16158.12574;900015603
4568;57;technician;divorced;unknown;no;no;no;cellular;202405;2;999;0;nonexistent;1215.912486;14240.32525;907558234
4569;43;services;married;professional.course;no;yes;no;cellular;202405;2;999;0;nonexistent;1285.912486;11353.63546;919158206
4570;49;admin.;single;high.school;no;no;no;cellular;202405;5;999;0;nonexistent;1503.912486;27856.79435;941301882
4571;50;technician;married;basic.6y;no;yes;no;cellular;202405;2;999;0;nonexistent;1375.912486;33418.99821;995147774
4573;34;blue-collar;married;basic.9y;no;yes;no;cellular;202405;2;999;0;nonexistent;1397.912486;24786.8564;980045142
4574;24;services;single;high.school;no;no;no;cellular;202405;3;999;0;nonexistent;1244.912486;31545.94978;997288629
4575;43;blue-collar;married;basic.4y;unknown;yes;no;cellular;202405;3;999;0;nonexistent;1454.912486;23940.57447;976177553
4576;44;admin.;married;university.degree;no;no;no;cellular;202405;17;999;0;nonexistent;1370.912486;29116.28276;984542379
4577;37;technician;married;professional.course;no;yes;no;cellular;202405;2;999;0;nonexistent;1342.912486;14156.17473;998368925
4578;39;blue-collar;married;basic.9y;no;yes;no;cellular;202405;2;999;0;nonexistent;1539.912486;32993.86338;937619191
4580;46;blue-collar;married;basic.4y;unknown;yes;no;cellular;202405;2;999;0;nonexistent;1240.912486;25230.25646;997074680
4581;39;blue-collar;married;basic.9y;no;yes;no;cellular;202405;2;999;0;nonexistent;1353.912486;20151.70046;939221029
4583;25;technician;single ;professional.course;no;yes;yes;cellular;202405;2;999;0;nonexistent;1458.912486;14633.62588;900695562
4584;39;services;married;high.school;no;no;no;cellular;202405;2;999;0;nonexistent;1385.912486;7507.437751;943594985
4585;5;blue-collar;married;basic.9y;no;no;no;cellular;202405;2;999;0;nonexistent;1187.912486;24082.6864;928963619
4586;32;admin.;single;high.school;no;no;no;cellular;202405;2;999;0;nonexistent;1253.912486;8480.261175;972072875
4587;32;services;married;high.school;unknown;no;yes;cellular;202405;2;999;0;nonexistent;1249.912486;25776.00314;956288366
4588;41;admin.;married;unknown;unknown;no;no;cellular;202405;12;999;0;nonexistent;1426.912486;12257.11378;963023800
4589;22;blue-collar;married;basic.4y;no;unknown;unknown;cellular;202405;3;999;0;nonexistent;1410.912486;10992.93307;929791027
4590;39;housemaid;married;basic.9y;no;no;no;cellular;202405;3;999;0;nonexistent;1507.912486;24214.68061;939036958
4591;29;admin.;single;high.school;no;no;no;cellular;202405;2;999;0;nonexistent;1202.912486;19627.02403;977260028
4592;50;technician;married;professional.course;unknown;yes;no;cellular;202405;2;999;0;nonexistent;1301.912486;11504.6498;934475808
4593;46;housemaid;married;basic.9y;no;no;no;cellular;202405;2;999;0;nonexistent;1362.912486;10704.66348;989016955
4594;39;housemaid;married;basic.4y;no;yes;no;cellular;202405;2;999;0;nonexistent;1267.912486;33355.15477;951054155
4595;10;services;divorced;basic.4y;unknown;yes;no;cellular;202405;2;999;0;nonexistent;1291.912486;6800.417947;931990105
4597;42;services;married;high.school;unknown;yes;no;cellular;202405;2;999;0;nonexistent;1185.912486;27775.53833;968332620
4598;41;blue-collar;married;basic.6y;unknown;yes;no;cellular;202405;2;999;0;nonexistent;1207.912486;24602.59555;912738305
4599;31;technician;single;university.degree;no;no;no;cellular;202405;3;999;0;nonexistent;1471.912486;27232.17727;961667702
4600;56;blue-collar;married;basic.4y;unknown;yes;no;cellular;202405;10;999;0;nonexistent;1574.912486;32193.76306;963378608
4601;40;blue-collar;married;basic.4y;unknown;yes;no;cellular;202405;7;999;0;nonexistent;1440.912486;7904.660965;921646467
4602;46;management;married;basic.9y;no;yes;no;cellular;202405;2;999;0;nonexistent;1391.912486;30031.63945;936970189
4603;56;admin.;divorced;high.school;no;yes;no;cellular;202405;6;999;0;nonexistent;1433.912486;19669.13048;936880884
4606;41;technician;divorced;basic.4y;no;yes;no;cellular;202405;1;999;0;nonexistent;1424.912486;22292.26397;933971505
4607;53;admin.;married;university.degree;no;no;yes;cellular;202405;13;999;0;nonexistent;1426.912486;9443.44212;939063210
4608;33;housemaid;married;basic.4y;no;unknown;unknown;cellular;202405;8;999;0;nonexistent;1339.912486;15478.49656;950564960
4609;25;services;single;high.school;no;no;no;cellular;202405;3;999;0;nonexistent;1507.912486;22492.85163;900767053
4610;42;admin.;married;high.school;no;no;no;cellular;202405;2;999;0;nonexistent;1576.912486;22612.8668;9912477604
4611;34;services;married;high.school;unknown;yes;yes;cellular;202405;9;999;0;nonexistent;1241.912486;24320.86556;911792710
4612;41;technician;divorced;basic.4y;no;yes;no;cellular;202405;1;999;0;nonexistent;1570.912486;13354.6397;937112117
4615;46;services;married;professional.course;no;yes;no;cellular;202405;4;999;0;nonexistent;1284.912486;32462.22558;901558759
4618;54;blue-collar;married;basic.9y;unknown;yes;no;cellular;202405;1;999;0;nonexistent;1285.912486;25613.68977;974488446
4621;56;retired;divorced;basic.4y;no;no;no;cellular;202405;3;999;0;nonexistent;1556.912486;18383.2072;920395201
4622;41;admin.;married;university.degree;no;no;no;cellular;202405;5;999;0;nonexistent;1259.912486;27322.20783;979488282
4623;33;admin.;divorced;high.school;no;no;no;cellular;202405;1;999;0;nonexistent;1333.912486;32192.64245;988605616
4626;48;admin.;divorced;high.school;no;no;no;cellular;202405;1;999;0;nonexistent;1475.912486;15115.1513;946449775
4627;28;blue-collar;married;basic.6y;unknown;yes;no;cellular;202405;1;999;0;nonexistent;1528.990342;13766.27234;951340941
4629;42;admin.;single;basic.9y;unknown;no;yes;cellular;202405;1;999;0;nonexistent;1524.990342;17154.01659;983142833
4630;60;housemaid;married;high.school;unknown;yes;no;cellular;202405;1;999;0;nonexistent;1511.990342;15447.70326;909350895
4631;35;technician;married;basic.9y;no;no;no;cellular;202405;1;999;0;nonexistent;1265.990342;25589.07546;922982643
4633;36;blue-collar;married;basic.6y;no;yes;no;cellular;202405;1;999;0;nonexistent;1196.990342;30367.24823;911768330
4634;33;unemployed;married;basic.9y;no;yes;no;cellular;202405;3;999;0;nonexistent;1352.990342;28731.07472;985158812
4638;32;management;single;university.degree;no;no;no;cellular;202405;1;999;0;nonexistent;1197.990342;9249.092165;932260385
4639;42;blue-collar;divorced;basic.4y;no;no;no;cellular;202405;1;999;0;nonexistent;1413.990342;33586.10821;942407228
4644;38;blue-collar;married;basic.9y;no;yes;yes;cellular;202405;1;999;0;nonexistent;1555.990342;16585.39023;948718216
4645;39;housemaid;married;university.degree;no;no;no;cellular;202405;1;999;0;nonexistent;1335.990342;9929.338868;951289376
4646;55;admin.;married;high.school;no;yes;no;cellular;202405;1;999;0;nonexistent;1505.990342;15325.54527;938495461
4647;35;services;married;high.school;no;yes;no;cellular;202405;1;999;0;nonexistent;1193.990342;8441.702906;947970872
4649;33;blue-collar;married;basic.6y;unknown;no;no;cellular;202405;5;999;0;nonexistent;1445.990342;22870.5015;957323491
4650;32;blue-collar;married;basic.9y;unknown;yes;no;cellular;202405;1;999;0;nonexistent;1305.990342;6969.887939;998607560
4652;32;blue-collar;divorced;basic.9y;no;no;no;cellular;202405;1;999;0;nonexistent;1241.990342;23737.05153;936049599
4653;42;admin.;single;university.degree;no;yes;yes;cellular;202405;1;999;0;nonexistent;1395.990342;7408.581415;9957625917
4656;55;admin.;married;high.school;no;yes;yes;cellular;202405;1;999;0;nonexistent;1441.990342;21101.68226;945585591
4657;33;technician;married;professional.course;no;yes;yes;cellular;202405;2;999;0;nonexistent;1401.990342;24811.1612;984166865
4658;45;admin.;single;high.school;unknown;yes;yes;cellular;202405;1;999;0;nonexistent;1309.990342;32950.89425;998895913
4659;58;management;married;university.degree;unknown;no;no;cellular;202405;5;999;0;nonexistent;1351.990342;22354.1397;944203772
4662;50;self-employed;married;basic.4y;unknown;no;yes;cellular;202405;1;999;0;nonexistent;1497.990342;9356.89817;995742368
4663;56;blue-collar;married;basic.4y;unknown;no;no;cellular;202405;1;999;0;nonexistent;1215.990342;19617.27748;974727226
4664;33;blue-collar;married;basic.4y;unknown;yes;yes;cellular;202405;2;999;0;nonexistent;1184.990342;31780.59913;909696830
4667;36;services;married;high.school;no;yes;yes;cellular;202405;1;999;0;nonexistent;1497.990342;17186.46983;930113416
4668;52;self-employed;single;university.degree;unknown;no;no;cellular;202405;1;999;0;nonexistent;1273.990342;8966.734067;928445694
4669;49;blue-collar;married;basic.9y;unknown;no;yes;cellular;202405;3;999;0;nonexistent;1183.990342;9746.767854;987342892
4670;49;blue-collar;married;basic.4y;unknown;no;no;cellular;202405;1;999;0;nonexistent;1497.990342;17189.45033;925248896
4671;28;admin.;single;high.school;no;no;no;cellular;202405;2;999;0;nonexistent;1580.990342;6902.33324;902770296
4675;49;admin.;married;high.school;unknown;no;no;cellular;202405;1;999;0;nonexistent;1562.990342;23570.13132;922616700
4676;31;services;married;professional.course;no;no;no;cellular;202405;3;999;0;nonexistent;1518.990342;13910.42461;948686980
4677;32;technician;married;professional.course;no;no;no;cellular;202405;1;999;0;nonexistent;1386.990342;19475.10236;936821132
4678;59;retired;married;professional.course;unknown;no;no;cellular;202405;1;999;0;nonexistent;1553.990342;31271.29262;9081531274
4679;25;services;divorced;high.school;no;yes;yes;cellular;202405;1;999;0;nonexistent;1283.990342;9912.110506;978704003
4680;22;services;single;basic.4y;no;no;no;cellular;202405;1;999;0;nonexistent;1347.990342;13443.76792;991570114
4682;35;blue-collar;married;basic.9y;no;yes;no;cellular;202405;1;999;0;nonexistent;1497.990342;24209.37999;991967410
4684;40;admin.;married;university.degree;no;no;no;cellular;202405;1;999;0;nonexistent;1489.990342;22080.17644;996923093
4685;37;unemployed;married;professional.course;no;yes;no;cellular;202405;1;999;0;nonexistent;1311.990342;19056.77258;933033995
4686;37;technician;married;university.degree;no;yes;yes;cellular;202405;2;999;0;nonexistent;1481.990342;21873.11674;904258824
4687;36;technician;single;university.degree;no;no;no;cellular;202405;1;999;0;nonexistent;1493.990342;14117.04602;948617437
4688;35;blue-collar;married;basic.9y;no;yes;no;cellular;202405;1;999;0;nonexistent;1404.990342;29749.05327;912795671
4689;43;entrepreneur;married;basic.9y;no;yes;no;cellular;202405;2;999;0;nonexistent;1555.990342;28019.44752;987668808
4691;56;blue-collar;married;unknown;unknown;yes;no;cellular;202405;1;999;0;nonexistent;1246.990342;17246.03699;902490463
4692;37;services;single;high.school;no;no;no;cellular;202405;1;999;0;nonexistent;1373.990342;26282.73811;938509733
4693;38;blue-collar;married;professional.course;no;no;no;cellular;202405;1;999;0;nonexistent;1232.990342;31481.24028;965243992
4694;37;technician;single;university.degree;no;no;no;cellular;202405;1;999;0;nonexistent;1444.990342;24944.15333;994810967
4695;54;blue-collar;married;basic.9y;unknown;no;no;cellular;202405;2;999;0;nonexistent;1348.990342;10694.07584;9941344645
